product_id,product_name,category,price,stock_quantity,reorder_level,supplier_id
P06901,Product L6901,Books,958.83,707,45,S0581
P06902,Product M6902,Electronics,884.79,163,44,S0269
P06903,Product N6903,Books,903.89,503,43,S0005
P06904,Product O6904,Electronics,396.18,857,41,S0114
P06905,Product P6905,Toys,93.33,250,20,S0353
P06906,Product Q6906,Books,377.16,534,49,S0873
P06907,Product R6907,Home,357.92,348,30,S0478
P06908,Product S6908,Toys,584.06,62,41,S0817
P06909,Product T6909,Toys,494.2,360,24,S0637
P06910,Product U6910,Home,764.87,892,25,S0751
P06911,Product V6911,Electronics,671.5,102,38,S0669
P06912,Product W6912,Toys,973.47,792,36,S0657
P06913,Product X6913,Home,229.88,656,45,S0752
P06914,Product Y6914,Toys,640.46,587,46,S0541
P06915,Product Z6915,Books,60.78,384,12,S0352
P06916,Product A6916,Electronics,989.37,757,45,S0836
P06917,Product B6917,Home,669.19,227,33,S0835
P06918,Product C6918,Books,683.74,778,26,S0078
P06919,Product D6919,Home,217.92,369,18,S0585
P06920,Product E6920,Apparel,785.67,344,14,S0414
P06921,Product F6921,Home,960.77,72,12,S0117
P06922,Product G6922,Toys,680.08,762,15,S0541
P06923,Product H6923,Apparel,636.02,399,36,S0334
P06924,Product I6924,Toys,123.74,719,26,S0500
P06925,Product J6925,Apparel,312.79,1000,12,S0079
P06926,Product K6926,Toys,278.08,734,40,S0422
P06927,Product L6927,Books,861.29,558,18,S0157
P06928,Product M6928,Electronics,195.31,440,25,S0496
P06929,Product N6929,Toys,837.94,342,46,S0169
P06930,Product O6930,Apparel,548.04,290,42,S0464
P06931,Product P6931,Apparel,991.58,857,42,S0328
P06932,Product Q6932,Books,549.05,357,19,S0196
P06933,Product R6933,Apparel,92.98,176,39,S0739
P06934,Product S6934,Apparel,296.34,193,13,S0879
P06935,Product T6935,Toys,60.6,176,16,S0610
P06936,Product U6936,Toys,845.12,628,41,S0607
P06937,Product V6937,Toys,478.88,159,42,S0016
P06938,Product W6938,Home,590.15,698,33,S0791
P06939,Product X6939,Apparel,230.38,94,47,S0422
P06940,Product Y6940,Toys,636.75,330,17,S0002
P06941,Product Z6941,Apparel,609.58,805,28,S0810
P06942,Product A6942,Toys,474.89,575,40,S0522
P06943,Product B6943,Toys,379.3,333,42,S0177
P06944,Product C6944,Electronics,434.03,252,36,S0250
P06945,Product D6945,Home,430.97,378,17,S0299
P06946,Product E6946,Books,589.65,204,25,S0338
P06947,Product F6947,Home,267.07,355,20,S0775
P06948,Product G6948,Home,905.52,852,26,S0494
P06949,Product H6949,Toys,312.95,845,50,S0667
P06950,Product I6950,Apparel,607.92,156,36,S0504
P06951,Product J6951,Home,964.78,602,46,S0589
P06952,Product K6952,Apparel,916.62,242,30,S0049
P06953,Product L6953,Home,260.97,347,17,S0815
P06954,Product M6954,Home,630.54,955,39,S0210
P06955,Product N6955,Toys,884.96,281,19,S0714
P06956,Product O6956,Home,649.87,214,32,S0762
P06957,Product P6957,Apparel,955.1,970,33,S0647
P06958,Product Q6958,Home,939.12,462,13,S0352
P06959,Product R6959,Apparel,246.01,242,12,S0013
P06960,Product S6960,Electronics,361.03,277,41,S0633
P06961,Product T6961,Apparel,678.81,379,40,S0617
P06962,Product U6962,Books,863.35,838,19,S0360
P06963,Product V6963,Home,552.4,533,12,S0537
P06964,Product W6964,Home,664.61,981,45,S0102
P06965,Product X6965,Home,299.51,106,40,S0412
P06966,Product Y6966,Home,712.36,853,34,S0487
P06967,Product Z6967,Home,662.68,460,16,S0163
P06968,Product A6968,Electronics,769.13,985,31,S0396
P06969,Product B6969,Home,558.23,402,31,S0067
P06970,Product C6970,Books,742.29,593,13,S0750
P06971,Product D6971,Home,636.59,539,10,S0701
P06972,Product E6972,Toys,145.03,460,15,S0125
P06973,Product F6973,Electronics,17.65,100,37,S0523
P06974,Product G6974,Home,118.97,511,13,S0281
P06975,Product H6975,Electronics,695.73,181,46,S0784
P06976,Product I6976,Apparel,497.56,430,42,S0524
P06977,Product J6977,Home,409.32,272,43,S0166
P06978,Product K6978,Home,178.39,111,28,S0644
P06979,Product L6979,Books,836.57,168,34,S0060
P06980,Product M6980,Apparel,269.48,669,34,S0424
P06981,Product N6981,Electronics,439.75,683,24,S0782
P06982,Product O6982,Books,693.57,133,34,S0552
P06983,Product P6983,Electronics,429.93,778,12,S0095
P06984,Product Q6984,Apparel,82.8,921,32,S0619
P06985,Product R6985,Home,868.39,224,30,S0331
P06986,Product S6986,Books,547.29,904,34,S0816
P06987,Product T6987,Home,33.81,918,38,S0368
P06988,Product U6988,Home,632.93,909,43,S0700
P06989,Product V6989,Toys,867.79,375,33,S0745
P06990,Product W6990,Electronics,667.57,136,23,S0259
P06991,Product X6991,Home,281.78,276,50,S0271
P06992,Product Y6992,Apparel,128.82,764,50,S0739
P06993,Product Z6993,Electronics,131.37,315,13,S0813
P06994,Product A6994,Toys,192.94,932,43,S0522
P06995,Product B6995,Toys,679.11,466,28,S0701
P06996,Product C6996,Books,835.17,896,24,S0580
P06997,Product D6997,Apparel,695.07,471,40,S0859
P06998,Product E6998,Books,442.21,752,36,S0009
P06999,Product F6999,Electronics,833.87,245,25,S0450
P07000,Product G7000,Home,826.21,270,31,S0635
P07001,Product H7001,Apparel,493.43,856,11,S0428
P07002,Product I7002,Books,164.88,61,22,S0473
P07003,Product J7003,Toys,280.62,494,32,S0814
P07004,Product K7004,Electronics,161.53,55,22,S0365
P07005,Product L7005,Home,543.15,238,35,S0128
P07006,Product M7006,Apparel,79.83,921,12,S0385
P07007,Product N7007,Toys,354.23,59,44,S0506
P07008,Product O7008,Home,334.63,324,10,S0335
P07009,Product P7009,Home,626.61,546,20,S0702
P07010,Product Q7010,Books,974.6,816,42,S0706
P07011,Product R7011,Apparel,25.58,716,34,S0080
P07012,Product S7012,Home,310.16,570,46,S0354
P07013,Product T7013,Books,507.55,600,10,S0065
P07014,Product U7014,Electronics,765.59,748,25,S0883
P07015,Product V7015,Toys,812.69,653,22,S0207
P07016,Product W7016,Toys,552.39,586,34,S0318
P07017,Product X7017,Books,165.36,953,12,S0547
P07018,Product Y7018,Home,624.93,559,29,S0533
P07019,Product Z7019,Apparel,837.95,584,40,S0175
P07020,Product A7020,Toys,806.59,369,33,S0732
P07021,Product B7021,Toys,359.37,723,15,S0652
P07022,Product C7022,Electronics,686.29,268,26,S0323
P07023,Product D7023,Apparel,491.75,688,11,S0456
P07024,Product E7024,Books,938.66,86,46,S0447
P07025,Product F7025,Home,183.14,740,13,S0879
P07026,Product G7026,Apparel,248.19,818,28,S0004
P07027,Product H7027,Toys,550.27,622,34,S0623
P07028,Product I7028,Toys,682.39,381,23,S0182
P07029,Product J7029,Home,126.9,246,36,S0729
P07030,Product K7030,Toys,282.42,310,47,S0453
P07031,Product L7031,Electronics,686.18,700,12,S0575
P07032,Product M7032,Books,598.5,951,45,S0840
P07033,Product N7033,Home,607.91,987,49,S0075
P07034,Product O7034,Toys,451.13,140,36,S0310
P07035,Product P7035,Books,592.73,345,15,S0737
P07036,Product Q7036,Home,862.8,862,35,S0673
P07037,Product R7037,Electronics,973.21,884,44,S0557
P07038,Product S7038,Electronics,840.69,212,40,S0357
P07039,Product T7039,Toys,586.83,906,19,S0435
P07040,Product U7040,Apparel,943.14,524,33,S0089
P07041,Product V7041,Electronics,331.52,967,46,S0576
P07042,Product W7042,Toys,979.52,883,33,S0794
P07043,Product X7043,Books,553.59,884,16,S0168
P07044,Product Y7044,Electronics,731.29,149,16,S0305
P07045,Product Z7045,Toys,905.47,335,17,S0331
P07046,Product A7046,Electronics,75.13,836,28,S0297
P07047,Product B7047,Home,150.79,164,45,S0814
P07048,Product C7048,Apparel,690.51,261,35,S0424
P07049,Product D7049,Apparel,333.27,621,33,S0277
P07050,Product E7050,Books,743.68,133,10,S0040
P07051,Product F7051,Electronics,417.03,930,50,S0345
P07052,Product G7052,Electronics,90.71,230,20,S0817
P07053,Product H7053,Books,108.38,859,44,S0571
P07054,Product I7054,Toys,684.57,101,29,S0010
P07055,Product J7055,Electronics,215.11,632,22,S0056
P07056,Product K7056,Books,101.19,224,16,S0201
P07057,Product L7057,Toys,21.03,981,36,S0572
P07058,Product M7058,Home,30.87,324,50,S0621
P07059,Product N7059,Home,34.51,391,48,S0643
P07060,Product O7060,Apparel,593.4,736,18,S0724
P07061,Product P7061,Electronics,921.79,922,26,S0464
P07062,Product Q7062,Apparel,216.51,660,18,S0227
P07063,Product R7063,Books,520.46,953,30,S0292
P07064,Product S7064,Books,127.68,312,24,S0705
P07065,Product T7065,Apparel,497.96,224,32,S0769
P07066,Product U7066,Electronics,491.95,740,26,S0493
P07067,Product V7067,Toys,299.09,56,17,S0468
P07068,Product W7068,Toys,888.11,886,25,S0286
P07069,Product X7069,Home,46.39,313,13,S0692
P07070,Product Y7070,Toys,400.92,716,36,S0073
P07071,Product Z7071,Books,145.7,491,20,S0553
P07072,Product A7072,Electronics,613.56,356,35,S0535
P07073,Product B7073,Books,279.2,807,20,S0566
P07074,Product C7074,Electronics,286.55,370,45,S0474
P07075,Product D7075,Books,70.3,313,44,S0475
P07076,Product E7076,Apparel,484.22,501,18,S0477
P07077,Product F7077,Home,244.2,759,25,S0532
P07078,Product G7078,Home,433.21,262,39,S0689
P07079,Product H7079,Books,220.48,143,25,S0238
P07080,Product I7080,Home,800.37,422,34,S0031
P07081,Product J7081,Apparel,399.42,636,23,S0419
P07082,Product K7082,Toys,649.54,908,31,S0781
P07083,Product L7083,Home,524.89,602,38,S0418
P07084,Product M7084,Toys,648.17,467,11,S0723
P07085,Product N7085,Home,987.9,923,24,S0876
P07086,Product O7086,Apparel,227.04,357,17,S0577
P07087,Product P7087,Toys,740.64,256,50,S0667
P07088,Product Q7088,Electronics,428.18,726,22,S0236
P07089,Product R7089,Apparel,45.88,245,46,S0882
P07090,Product S7090,Apparel,274.33,926,27,S0464
P07091,Product T7091,Apparel,770.44,546,33,S0437
P07092,Product U7092,Toys,931.24,157,13,S0883
P07093,Product V7093,Electronics,284.73,536,35,S0596
P07094,Product W7094,Home,428.45,90,19,S0153
P07095,Product X7095,Toys,139.07,268,30,S0560
P07096,Product Y7096,Toys,296.83,441,15,S0160
P07097,Product Z7097,Apparel,95.33,443,24,S0104
P07098,Product A7098,Books,809.82,134,19,S0453
P07099,Product B7099,Apparel,863.55,622,14,S0102
P07100,Product C7100,Toys,10.38,874,47,S0832
P07101,Product D7101,Books,254.07,734,33,S0137
P07102,Product E7102,Electronics,422.87,732,34,S0648
P07103,Product F7103,Electronics,298.2,481,18,S0269
P07104,Product G7104,Toys,64.37,954,45,S0255
P07105,Product H7105,Electronics,851.69,615,37,S0112
P07106,Product I7106,Apparel,837.43,438,28,S0711
P07107,Product J7107,Apparel,696.01,838,23,S0274
P07108,Product K7108,Toys,183.13,691,37,S0561
P07109,Product L7109,Home,347.42,232,18,S0768
P07110,Product M7110,Toys,527.72,310,16,S0117
P07111,Product N7111,Apparel,985.09,324,25,S0523
P07112,Product O7112,Home,270.99,719,44,S0867
P07113,Product P7113,Apparel,513.74,179,20,S0013
P07114,Product Q7114,Home,508.4,572,28,S0695
P07115,Product R7115,Home,39.54,315,13,S0334
P07116,Product S7116,Toys,774.18,698,21,S0215
P07117,Product T7117,Home,370.47,725,10,S0577
P07118,Product U7118,Books,854.19,740,23,S0024
P07119,Product V7119,Books,295.43,468,11,S0444
P07120,Product W7120,Books,224.6,325,22,S0006
P07121,Product X7121,Toys,360.05,453,23,S0862
P07122,Product Y7122,Electronics,900.93,926,16,S0460
P07123,Product Z7123,Books,912.33,761,37,S0523
P07124,Product A7124,Apparel,107.62,696,36,S0888
P07125,Product B7125,Electronics,818.12,493,27,S0143
P07126,Product C7126,Apparel,178.51,173,18,S0026
P07127,Product D7127,Books,516.67,827,45,S0289
P07128,Product E7128,Electronics,207.9,969,18,S0186
P07129,Product F7129,Toys,463.63,918,23,S0296
P07130,Product G7130,Books,423.86,444,39,S0252
P07131,Product H7131,Books,258.43,947,33,S0051
P07132,Product I7132,Home,953.38,527,18,S0518
P07133,Product J7133,Electronics,518.88,73,33,S0816
P07134,Product K7134,Apparel,484.62,78,48,S0483
P07135,Product L7135,Electronics,442.48,178,17,S0666
P07136,Product M7136,Home,521.3,797,19,S0392
P07137,Product N7137,Books,308.15,937,30,S0686
P07138,Product O7138,Electronics,657.41,490,37,S0592
P07139,Product P7139,Toys,647.62,493,31,S0432
P07140,Product Q7140,Toys,265.6,104,21,S0384
P07141,Product R7141,Apparel,589.93,591,45,S0809
P07142,Product S7142,Electronics,431.75,592,30,S0470
P07143,Product T7143,Toys,749.85,619,10,S0367
P07144,Product U7144,Apparel,902.11,251,34,S0403
P07145,Product V7145,Apparel,956.33,747,29,S0512
P07146,Product W7146,Home,282.49,960,27,S0331
P07147,Product X7147,Home,29.09,509,47,S0666
P07148,Product Y7148,Toys,905.73,343,46,S0756
P07149,Product Z7149,Apparel,954.64,483,50,S0815
P07150,Product A7150,Books,393.91,878,28,S0651
P07151,Product B7151,Home,450.83,945,23,S0496
P07152,Product C7152,Home,124.18,701,43,S0372
P07153,Product D7153,Books,246.5,238,43,S0382
P07154,Product E7154,Apparel,815.28,519,43,S0124
P07155,Product F7155,Home,132.58,696,24,S0575
P07156,Product G7156,Toys,796.99,893,19,S0747
P07157,Product H7157,Books,676.77,86,49,S0020
P07158,Product I7158,Home,807.64,173,16,S0150
P07159,Product J7159,Apparel,209.83,235,15,S0003
P07160,Product K7160,Books,261.72,359,35,S0878
P07161,Product L7161,Books,787.41,956,43,S0864
P07162,Product M7162,Apparel,398.98,694,47,S0530
P07163,Product N7163,Apparel,229.41,361,21,S0319
P07164,Product O7164,Books,815.72,942,50,S0584
P07165,Product P7165,Electronics,434.42,298,32,S0723
P07166,Product Q7166,Books,231.54,601,44,S0480
P07167,Product R7167,Apparel,255.95,947,17,S0530
P07168,Product S7168,Home,588.35,243,32,S0481
P07169,Product T7169,Electronics,974.79,556,27,S0347
P07170,Product U7170,Electronics,578.83,213,45,S0235
P07171,Product V7171,Toys,815.83,796,23,S0610
P07172,Product W7172,Toys,866.87,526,28,S0574
P07173,Product X7173,Electronics,353.98,169,31,S0537
P07174,Product Y7174,Toys,425.43,534,29,S0840
P07175,Product Z7175,Electronics,901.67,132,40,S0582
P07176,Product A7176,Home,616.2,793,18,S0775
P07177,Product B7177,Books,948.77,130,38,S0703
P07178,Product C7178,Books,330.63,760,14,S0408
P07179,Product D7179,Apparel,902.32,836,15,S0548
P07180,Product E7180,Home,740.22,793,32,S0669
P07181,Product F7181,Home,325.57,894,33,S0253
P07182,Product G7182,Apparel,274.25,900,12,S0077
P07183,Product H7183,Toys,210.74,770,39,S0364
P07184,Product I7184,Toys,403.71,388,23,S0268
P07185,Product J7185,Toys,919.2,514,46,S0725
P07186,Product K7186,Electronics,220.67,941,23,S0367
P07187,Product L7187,Electronics,324.14,440,45,S0662
P07188,Product M7188,Toys,921.24,768,20,S0262
P07189,Product N7189,Books,179.81,671,19,S0390
P07190,Product O7190,Electronics,742.92,663,49,S0096
P07191,Product P7191,Books,429.0,865,42,S0493
P07192,Product Q7192,Electronics,820.11,799,31,S0816
P07193,Product R7193,Home,564.58,595,38,S0520
P07194,Product S7194,Home,54.18,280,16,S0585
P07195,Product T7195,Home,179.76,937,16,S0696
P07196,Product U7196,Home,601.71,781,31,S0236
P07197,Product V7197,Toys,112.77,160,42,S0488
P07198,Product W7198,Apparel,273.68,53,26,S0129
P07199,Product X7199,Electronics,854.77,504,48,S0055
P07200,Product Y7200,Books,586.18,123,35,S0080
P07201,Product Z7201,Home,316.69,581,45,S0423
P07202,Product A7202,Books,764.86,843,13,S0385
P07203,Product B7203,Apparel,284.16,981,42,S0300
P07204,Product C7204,Electronics,993.89,348,48,S0551
P07205,Product D7205,Home,862.55,724,11,S0651
P07206,Product E7206,Apparel,621.52,922,10,S0420
P07207,Product F7207,Toys,856.82,884,45,S0470
P07208,Product G7208,Home,263.35,395,19,S0634
P07209,Product H7209,Books,101.17,694,22,S0742
P07210,Product I7210,Toys,860.95,966,11,S0585
P07211,Product J7211,Books,474.67,355,40,S0196
P07212,Product K7212,Apparel,573.73,606,23,S0822
P07213,Product L7213,Electronics,816.67,261,44,S0574
P07214,Product M7214,Toys,322.94,184,15,S0091
P07215,Product N7215,Electronics,732.89,674,31,S0103
P07216,Product O7216,Electronics,340.64,317,14,S0094
P07217,Product P7217,Electronics,41.61,890,25,S0705
P07218,Product Q7218,Home,960.58,165,28,S0443
P07219,Product R7219,Toys,580.5,961,26,S0281
P07220,Product S7220,Home,912.6,481,19,S0334
P07221,Product T7221,Electronics,265.4,656,20,S0372
P07222,Product U7222,Books,947.05,727,46,S0435
P07223,Product V7223,Toys,281.49,895,33,S0636
P07224,Product W7224,Apparel,978.07,441,50,S0727
P07225,Product X7225,Electronics,313.56,51,25,S0235
P07226,Product Y7226,Apparel,822.62,499,50,S0684
P07227,Product Z7227,Electronics,148.06,534,30,S0543
P07228,Product A7228,Electronics,218.37,233,29,S0755
P07229,Product B7229,Toys,892.16,981,42,S0760
P07230,Product C7230,Apparel,780.21,485,36,S0449
P07231,Product D7231,Apparel,782.08,993,33,S0812
P07232,Product E7232,Apparel,201.48,770,41,S0537
P07233,Product F7233,Home,719.34,903,28,S0341
P07234,Product G7234,Home,585.97,164,15,S0427
P07235,Product H7235,Electronics,267.99,844,14,S0761
P07236,Product I7236,Toys,213.03,951,39,S0793
P07237,Product J7237,Toys,189.16,651,17,S0330
P07238,Product K7238,Home,562.86,649,17,S0140
P07239,Product L7239,Electronics,259.31,417,18,S0873
P07240,Product M7240,Books,484.93,241,13,S0024
P07241,Product N7241,Toys,270.94,66,12,S0608
P07242,Product O7242,Toys,98.98,239,32,S0611
P07243,Product P7243,Apparel,892.06,507,46,S0231
P07244,Product Q7244,Books,34.28,607,34,S0631
P07245,Product R7245,Home,985.26,882,11,S0487
P07246,Product S7246,Home,282.39,958,17,S0715
P07247,Product T7247,Toys,227.64,820,10,S0190
P07248,Product U7248,Home,139.86,776,37,S0191
P07249,Product V7249,Apparel,67.57,533,31,S0649
P07250,Product W7250,Home,666.9,982,47,S0159
P07251,Product X7251,Toys,356.9,404,50,S0548
P07252,Product Y7252,Home,29.11,765,16,S0636
P07253,Product Z7253,Apparel,7.97,332,15,S0363
P07254,Product A7254,Toys,764.22,253,42,S0820
P07255,Product B7255,Electronics,766.59,506,37,S0374
P07256,Product C7256,Books,348.08,609,44,S0154
P07257,Product D7257,Books,27.42,902,19,S0788
P07258,Product E7258,Electronics,918.38,263,13,S0121
P07259,Product F7259,Home,437.04,315,40,S0165
P07260,Product G7260,Toys,417.13,893,12,S0583
P07261,Product H7261,Apparel,575.79,760,38,S0230
P07262,Product I7262,Apparel,449.71,838,47,S0514
P07263,Product J7263,Home,356.25,866,41,S0571
P07264,Product K7264,Books,955.96,939,21,S0105
P07265,Product L7265,Apparel,293.52,373,28,S0278
P07266,Product M7266,Toys,933.28,510,31,S0741
P07267,Product N7267,Apparel,987.73,405,43,S0159
P07268,Product O7268,Electronics,85.86,882,40,S0565
P07269,Product P7269,Toys,309.09,103,49,S0468
P07270,Product Q7270,Toys,422.46,676,23,S0868
P07271,Product R7271,Home,500.22,550,21,S0046
P07272,Product S7272,Apparel,325.27,541,50,S0342
P07273,Product T7273,Toys,77.79,298,39,S0113
P07274,Product U7274,Electronics,167.07,534,19,S0797
P07275,Product V7275,Books,780.83,175,21,S0478
P07276,Product W7276,Toys,64.88,846,24,S0760
P07277,Product X7277,Books,486.09,972,21,S0698
P07278,Product Y7278,Electronics,250.08,951,34,S0755
P07279,Product Z7279,Home,842.36,481,47,S0549
P07280,Product A7280,Books,818.94,262,48,S0770
P07281,Product B7281,Toys,723.64,946,11,S0826
P07282,Product C7282,Toys,573.21,161,33,S0483
P07283,Product D7283,Electronics,814.66,692,46,S0085
P07284,Product E7284,Apparel,78.26,490,22,S0765
P07285,Product F7285,Books,483.68,354,38,S0508
P07286,Product G7286,Toys,803.21,478,29,S0617
P07287,Product H7287,Home,466.13,879,14,S0661
P07288,Product I7288,Toys,626.33,99,47,S0436
P07289,Product J7289,Apparel,325.85,872,31,S0150
P07290,Product K7290,Apparel,492.98,630,23,S0829
P07291,Product L7291,Toys,179.39,150,28,S0707
P07292,Product M7292,Books,485.14,52,34,S0744
P07293,Product N7293,Apparel,200.62,581,13,S0644
P07294,Product O7294,Electronics,38.18,932,24,S0143
P07295,Product P7295,Home,740.56,718,16,S0656
P07296,Product Q7296,Apparel,514.4,779,21,S0628
P07297,Product R7297,Apparel,188.1,242,44,S0325
P07298,Product S7298,Toys,144.79,550,15,S0794
P07299,Product T7299,Apparel,807.3,98,45,S0073
P07300,Product U7300,Electronics,195.43,316,14,S0533
P07301,Product V7301,Books,673.42,87,37,S0173
P07302,Product W7302,Home,925.6,649,38,S0457
P07303,Product X7303,Books,998.18,916,47,S0623
P07304,Product Y7304,Toys,414.0,363,47,S0884
P07305,Product Z7305,Home,491.25,856,12,S0506
P07306,Product A7306,Toys,218.25,975,42,S0098
P07307,Product B7307,Books,493.2,417,38,S0578
P07308,Product C7308,Toys,709.43,186,22,S0743
P07309,Product D7309,Electronics,552.85,911,20,S0415
P07310,Product E7310,Home,286.8,963,41,S0171
P07311,Product F7311,Apparel,367.5,426,42,S0261
P07312,Product G7312,Books,988.09,665,38,S0557
P07313,Product H7313,Apparel,386.92,872,14,S0198
P07314,Product I7314,Books,551.19,965,33,S0738
P07315,Product J7315,Books,927.28,50,48,S0810
P07316,Product K7316,Books,209.76,447,43,S0786
P07317,Product L7317,Apparel,947.98,174,31,S0823
P07318,Product M7318,Toys,164.47,97,20,S0683
P07319,Product N7319,Toys,875.81,954,16,S0731
P07320,Product O7320,Electronics,870.93,324,45,S0020
P07321,Product P7321,Electronics,930.42,781,43,S0263
P07322,Product Q7322,Electronics,315.26,213,20,S0536
P07323,Product R7323,Home,756.06,632,23,S0525
P07324,Product S7324,Home,630.81,327,40,S0369
P07325,Product T7325,Apparel,751.19,770,39,S0796
P07326,Product U7326,Books,14.24,409,15,S0459
P07327,Product V7327,Apparel,684.03,870,33,S0331
P07328,Product W7328,Electronics,254.12,887,43,S0179
P07329,Product X7329,Electronics,395.8,286,16,S0581
P07330,Product Y7330,Apparel,332.74,942,17,S0544
P07331,Product Z7331,Electronics,878.16,713,40,S0722
P07332,Product A7332,Books,263.72,126,50,S0870
P07333,Product B7333,Electronics,794.68,870,16,S0063
P07334,Product C7334,Toys,509.73,858,50,S0556
P07335,Product D7335,Toys,983.5,733,16,S0283
P07336,Product E7336,Books,582.03,800,27,S0091
P07337,Product F7337,Home,462.3,670,40,S0346
P07338,Product G7338,Apparel,296.28,686,33,S0179
P07339,Product H7339,Books,448.25,150,33,S0285
P07340,Product I7340,Electronics,59.48,431,31,S0130
P07341,Product J7341,Electronics,801.6,291,17,S0836
P07342,Product K7342,Toys,28.63,225,19,S0577
P07343,Product L7343,Electronics,27.28,118,11,S0461
P07344,Product M7344,Books,633.98,810,12,S0667
P07345,Product N7345,Electronics,431.1,209,19,S0423
P07346,Product O7346,Apparel,841.15,467,27,S0267
P07347,Product P7347,Home,483.73,625,41,S0866
P07348,Product Q7348,Home,81.15,398,11,S0170
P07349,Product R7349,Electronics,235.08,677,35,S0877
P07350,Product S7350,Home,204.63,725,12,S0326
P07351,Product T7351,Toys,440.97,973,39,S0406
P07352,Product U7352,Electronics,786.65,444,27,S0430
P07353,Product V7353,Books,496.89,116,36,S0076
P07354,Product W7354,Toys,778.61,187,46,S0328
P07355,Product X7355,Books,66.11,858,39,S0309
P07356,Product Y7356,Apparel,79.68,245,33,S0723
P07357,Product Z7357,Home,803.21,366,34,S0612
P07358,Product A7358,Toys,720.27,994,45,S0566
P07359,Product B7359,Electronics,525.33,567,32,S0249
P07360,Product C7360,Electronics,129.73,60,11,S0165
P07361,Product D7361,Electronics,102.73,140,26,S0551
P07362,Product E7362,Electronics,717.08,932,40,S0458
P07363,Product F7363,Electronics,931.27,736,15,S0683
P07364,Product G7364,Apparel,773.97,87,30,S0467
P07365,Product H7365,Books,499.32,722,21,S0317
P07366,Product I7366,Toys,187.12,366,39,S0529
P07367,Product J7367,Toys,562.22,377,35,S0651
P07368,Product K7368,Electronics,566.74,405,40,S0177
P07369,Product L7369,Books,177.47,350,50,S0497
P07370,Product M7370,Apparel,346.09,939,49,S0449
P07371,Product N7371,Electronics,741.39,450,34,S0560
P07372,Product O7372,Books,970.86,521,27,S0384
P07373,Product P7373,Home,479.77,910,42,S0820
P07374,Product Q7374,Home,879.59,65,48,S0495
P07375,Product R7375,Apparel,927.9,208,42,S0808
P07376,Product S7376,Books,676.77,494,34,S0460
P07377,Product T7377,Books,300.13,118,10,S0825
P07378,Product U7378,Books,548.24,64,47,S0540
P07379,Product V7379,Home,94.72,762,48,S0311
P07380,Product W7380,Apparel,148.9,494,50,S0657
P07381,Product X7381,Home,149.95,492,46,S0279
P07382,Product Y7382,Home,624.0,925,44,S0190
P07383,Product Z7383,Apparel,803.38,329,10,S0378
P07384,Product A7384,Electronics,166.67,234,11,S0846
P07385,Product B7385,Electronics,561.87,167,41,S0634
P07386,Product C7386,Electronics,686.86,281,38,S0577
P07387,Product D7387,Toys,818.78,139,34,S0572
P07388,Product E7388,Books,466.62,978,20,S0625
P07389,Product F7389,Toys,791.01,420,38,S0279
P07390,Product G7390,Home,59.94,716,21,S0169
P07391,Product H7391,Home,976.04,176,39,S0747
P07392,Product I7392,Electronics,677.84,762,45,S0755
P07393,Product J7393,Home,812.51,584,16,S0196
P07394,Product K7394,Toys,267.94,619,19,S0010
P07395,Product L7395,Books,361.28,399,21,S0330
P07396,Product M7396,Electronics,309.28,263,50,S0668
P07397,Product N7397,Toys,819.78,447,23,S0832
P07398,Product O7398,Electronics,614.92,312,21,S0605
P07399,Product P7399,Books,105.21,455,11,S0141
P07400,Product Q7400,Apparel,327.96,424,10,S0406
P07401,Product R7401,Home,564.32,496,30,S0844
P07402,Product S7402,Toys,665.39,576,36,S0720
P07403,Product T7403,Home,185.95,55,24,S0611
P07404,Product U7404,Apparel,22.24,521,46,S0459
P07405,Product V7405,Toys,859.57,947,13,S0362
P07406,Product W7406,Books,178.39,426,29,S0449
P07407,Product X7407,Home,502.47,403,34,S0632
P07408,Product Y7408,Books,148.24,565,22,S0612
P07409,Product Z7409,Books,459.84,726,15,S0021
P07410,Product A7410,Toys,810.01,305,38,S0026
P07411,Product B7411,Apparel,363.98,925,43,S0010
P07412,Product C7412,Apparel,706.62,435,20,S0020
P07413,Product D7413,Books,98.38,506,32,S0528
P07414,Product E7414,Toys,264.46,747,12,S0678
P07415,Product F7415,Electronics,864.73,100,18,S0299
P07416,Product G7416,Electronics,113.59,298,32,S0823
P07417,Product H7417,Apparel,356.27,770,14,S0693
P07418,Product I7418,Toys,839.11,121,30,S0520
P07419,Product J7419,Apparel,514.39,230,22,S0650
P07420,Product K7420,Home,352.87,511,47,S0355
P07421,Product L7421,Apparel,784.83,438,23,S0011
P07422,Product M7422,Books,726.69,801,35,S0525
P07423,Product N7423,Electronics,640.57,313,10,S0571
P07424,Product O7424,Apparel,41.32,408,46,S0068
P07425,Product P7425,Electronics,337.9,148,48,S0473
P07426,Product Q7426,Toys,721.46,80,50,S0885
P07427,Product R7427,Apparel,407.36,356,24,S0696
P07428,Product S7428,Books,648.81,933,17,S0345
P07429,Product T7429,Books,706.33,637,36,S0069
P07430,Product U7430,Toys,955.17,501,34,S0854
P07431,Product V7431,Electronics,595.72,127,18,S0073
P07432,Product W7432,Books,530.01,835,29,S0138
P07433,Product X7433,Books,55.0,944,37,S0222
P07434,Product Y7434,Books,57.63,486,43,S0178
